p000,p001,p002,p003,p004,p005,p006,p007,p008,p009,p010,p011,p012,p013,p014,p015,p016,p017,p018,p019,p020,p021,p022,p023,p024,p025,p026,p027,p028,p029,p030,p031,p032,p033,p034,p035,p036,p037,p038,p039,p040,p041,p042,p043,p044,p045,p046,p047,p048,p049,p050,p051,p052,p053,p054,p055,p056,p057,p058,p059,p060,p061,p062,p063,p064,p065,p066,p067,p068,p069,p070,p071,p072,p073,p074,p075,p076,p077,p078,p079,p080,p081,p082,p083,p084,p085,p086,p087,p088,p089,p090,p091,p092,p093,p094,p095,p096,p097,p098,p099,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.41252896e-02,5.00745872e-02,6.07734588e-02,6.75945366e-02,7.10362738e-02,7.13992140e-02,6.89854939e-02,6.41613513e-02,5.73710067e-02,4.91301136e-02,4.00074273e-02,3.05990766e-02,2.14977698e-02,1.32550001e-02,6.37258248e-03,3.61435574e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.11344442e-03,9.80083997e-03,1.76253226e-02,2.66678847e-02,3.64154296e-02,4.63062519e-02,5.57525742e-02,6.41768690e-02,7.10429335e-02,7.58826813e-02,7.83169418e-02,7.80675970e-02,7.49571733e-02,6.88873813e-02,5.97688704e-02,4.73567783e-02,2.97180288e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.68539206e-02,2.56746889e-02,3.16475427e-02,3.63356892e-02,4.01707592e-02,4.33781403e-02,4.60879377e-02,4.83833846e-02,5.03210066e-02,5.19406991e-02,5.32713572e-02,5.43341652e-02,5.51445882e-02,5.57136230e-02,5.60486019e-02,5.61536945e-02,5.60301829e-02,5.56765447e-02,5.50883552e-02,5.42579950e-02,5.31741261e-02,5.18208536e-02,5.01764149e-02,4.82110883e-02,4.58837382e-02,4.31359132e-02,3.98811562e-02,3.59827991e-02,3.11994064e-02,2.50850196e-02,1.53823262e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.98820245e-03,1.17986203e-02,1.48172637e-02,1.72291472e-02,1.92445562e-02,2.09785495e-02,2.24964538e-02,2.38393218e-02,2.50352458e-02,2.61044575e-02,2.70620048e-02,2.79193712e-02,2.86855173e-02,2.93675655e-02,2.99712513e-02,3.05012304e-02,3.09612931e-02,3.13545210e-02,3.16834033e-02,3.19499252e-02,3.21556345e-02,3.23016901e-02,3.23888968e-02,3.24177281e-02,3.23883396e-02,3.23005726e-02,3.21539503e-02,3.19476647e-02,3.16805530e-02,3.13510634e-02,3.09572060e-02,3.04964861e-02,2.99658160e-02,2.93613978e-02,2.86785663e-02,2.79115737e-02,2.70532815e-02,2.60947059e-02,2.50243322e-02,2.38270681e-02,2.24826195e-02,2.09627960e-02,1.92263596e-02,1.72075737e-02,1.47905356e-02,1.17641481e-02,6.90405805e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.21648361e-03,1.45154497e-02,1.64596098e-02,1.55277755e-02,1.26866389e-02,8.75078221e-03,3.65291488e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.44108744e-03,1.08866858e-02,1.81269340e-02,2.58545470e-02,3.36324500e-02,4.10002382e-02,4.75003057e-02,5.27248887e-02,5.63497498e-02,5.81593892e-02,5.80636596e-02,5.61049227e-02,5.24553886e-02,4.74049361e-02,4.13403508e-02,3.47175077e-02,2.80285190e-02,2.17662267e-02,1.63886105e-02,1.22856867e-02,9.75129393e-03,8.96180509e-03,9.96330403e-03,1.26681499e-02,1.68611709e-02,2.22150278e-02,2.83136205e-02,3.46818226e-02,4.08193673e-02,4.62363917e-02,5.04880009e-02,5.32052006e-02,5.41196490e-02,5.30798581e-02,5.00567212e-02,4.51359282e-02,3.84893738e-02,3.02937634e-02,2.07211153e-02,5.35788670e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.91379052e-03,1.91155874e-02,2.41439196e-02,2.76353482e-02,3.01344280e-02,3.20262502e-02,3.35725775e-02,3.49756751e-02,3.63961801e-02,3.79567573e-02,3.97421296e-02,4.17986330e-02,4.41346827e-02,4.67229134e-02,4.95043096e-02,5.23942837e-02,5.52903863e-02,5.80811463e-02,6.06554213e-02,6.29115804e-02,6.47658474e-02,6.61591859e-02,6.70622143e-02,6.74777869e-02,6.74410513e-02,6.70169840e-02,6.62956012e-02,6.53852153e-02,6.44042618e-02,6.34723264e-02,6.27010657e-02,6.21857235e-02,6.19978946e-02,6.21800962e-02,6.27425648e-02,6.36625260e-02,6.48859938e-02,6.63319626e-02,6.78986680e-02,6.94714372e-02,7.09315235e-02,7.21652464e-02,7.30727339e-02,7.35755949e-02,7.36229302e-02,7.31952209e-02,7.23057942e-02,7.09997528e-02,6.93504508e-02,6.74537860e-02,6.54207464e-02,6.33687836e-02,6.14126760e-02,5.96555809e-02,5.81809644e-02,5.70460256e-02,5.62771191e-02,5.58675238e-02,5.57777266e-02,5.59381913e-02,5.62543954e-02,5.66137333e-02,5.68937435e-02,5.69710067e-02,5.67300052e-02,5.60712292e-02,5.49178628e-02,5.32204652e-02,5.09591719e-02,4.81430328e-02,4.48061677e-02,4.10004226e-02,3.67840840e-02,3.22051054e-02,2.72713498e-02,2.18827711e-02,1.58047419e-02,5.12783127e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.57782685e-02,5.55857680e-02,3.41468082e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.40621218e-02,7.99336324e-02,1.06741533e-01,1.10172248e-01,9.04826493e-02,5.00507605e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.06732187e-02,1.01176877e-01,1.23997089e-01,1.24677967e-01,1.03306935e-01,6.54946864e-02,7.38618306e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.03450171e-03,6.60204041e-02,1.03730250e-01,1.24915021e-01,1.24021884e-01,1.01029140e-01,6.04337657e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.15228430e-02,9.13107871e-02,1.10803642e-01,1.07185319e-01,8.02717699e-02,1.48729920e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.73912106e-02,5.75451603e-02,1.93244356e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.42723395e-05,1.21640622e-02,1.44259671e-02,1.46538857e-02,1.37405445e-02,1.24144519e-02,1.12112425e-02,1.05526665e-02,1.07570945e-02,1.20360653e-02,1.44903454e-02,1.81097081e-02,2.27784178e-02,2.82871227e-02,3.43508559e-02,4.06321060e-02,4.67674079e-02,5.23955777e-02,5.71855596e-02,6.08618594e-02,6.32257018e-02,6.41703579e-02,6.36895163e-02,6.18780854e-02,5.89253773e-02,5.51011925e-02,5.07358506e-02,4.61956659e-02,4.18557072e-02,3.80718797e-02,3.51544212e-02,3.33447952e-02,3.27977103e-02,3.35696121e-02,3.56145089e-02,3.87874433e-02,4.28553514e-02,4.75144977e-02,5.24131819e-02,5.71780197e-02,6.14418331e-02,6.48710627e-02,6.71906536e-02,6.82045511e-02,6.78102736e-02,6.60064711e-02,6.28929009e-02,5.86628192e-02,5.35883546e-02,4.79999510e-02,4.22614116e-02,3.67424026e-02,3.17904632e-02,2.77046010e-02,2.47124276e-02,2.29525156e-02,2.24632538e-02,2.31789752e-02,2.49335662e-02,2.74711715e-02,3.04630116e-02,3.35287106e-02,3.62598471e-02,3.82426419e-02,3.90757777e-02,3.83773913e-02,3.57636374e-02,3.07268863e-02,2.26765634e-02,1.44373807e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.98206146e-02,6.51424024e-02,8.13078191e-02,8.97248268e-02,9.27141280e-02,9.22240000e-02,8.97773308e-02,8.66380113e-02,8.37638909e-02,8.17275267e-02,8.06515281e-02,8.01750043e-02,7.94504190e-02,7.71400536e-02,7.12639024e-02,5.92075401e-02,2.27127955e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.61770119e-02,3.33094771e-02,4.39612897e-02,5.27015359e-02,5.98797880e-02,6.56555112e-02,7.00746605e-02,7.31556042e-02,7.49204234e-02,7.54092626e-02,7.46873597e-02,7.28477521e-02,7.00111352e-02,6.63237205e-02,6.19535983e-02,5.70859503e-02,5.19174043e-02,4.66498027e-02,4.14836549e-02,3.66115326e-02,3.22116633e-02,2.84419540e-02,2.54346627e-02,2.32919057e-02,2.20821574e-02,2.18378649e-02,2.25542579e-02,2.41893916e-02,2.66654171e-02,2.98710274e-02,3.36649840e-02,3.78805832e-02,4.23308820e-02,4.68144562e-02,5.11214316e-02,5.50394879e-02,5.83594984e-02,6.08803995e-02,6.24127216e-02,6.27798299e-02,6.18151994e-02,5.93528616e-02,5.52052381e-02,4.91067245e-02,4.05314646e-02,2.85795203e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.49855510e-02,1.00289898e-01,1.33713807e-01,1.50506546e-01,1.50218320e-01,1.34834234e-01,1.08510920e-01,7.71224503e-02,4.72775133e-02,2.51419383e-02,1.53206124e-02,2.00179382e-02,3.86386965e-02,6.79065713e-02,1.02479682e-01,1.35949111e-01,1.62034659e-01,1.75755032e-01,1.74354205e-01,1.57810797e-01,1.28833497e-01,9.23326126e-02,5.45090830e-02,2.02147335e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.16396953e-02,3.85306599e-02,6.30826981e-02,8.01313621e-02,8.20936084e-02,4.77188707e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.63269340e-02,3.79927200e-02,4.28842301e-02,4.33384681e-02,4.02270903e-02,3.43379928e-02,2.64695420e-02,1.74511437e-02,6.07670561e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.76280025e-03,1.94923524e-02,2.85299405e-02,3.63196917e-02,4.20519891e-02,4.49523678e-02,4.42877558e-02,3.92488684e-02,2.85166008e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
